央视,#genre#
BeritaSatu,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:beritasatunewsbs/playlist.m3u8
BeritaSatu,https://b1news.beritasatumedia.com/Beritasatu/B1News_1280x720.m3u8
BeritaSatu English,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:bsenglish/playlist.m3u8
CARTOON NETWORK,http://136.243.177.164/CARTOONNETWORK/playlist.m3u8
Channel NewsAsia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNBC,https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/playlist.m3u8
CNBC Indonesia,https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/chunklist.m3u8#https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/master.m3u8
CNN Indonesia,https://live.cnnindonesia.com/livecnn/smil:cnntv.smil/playlist.m3u8
HIDUP TV,http://202.93.133.3:1935/SVR1/ch_hiduptv.stream_720p/playlist.m3u8
I AM CHANNEL,http://iamchannel.org:1935/tes/1/playlist.m3u8
Karaoke Channel,http://edge.linknetott.swiftserve.com/live/BSgroup/amlst:karaokech/playlist.m3u8
METRO TV,http://edge.metroTVnews.com:1935/live-edge/smil:metro.smil/master.m3u8#http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8
Music Top,https://live-edge01.telecentro.net.ar/live/smil:musictop.smil/playlist.m3u8
Radio 51 TV,https://59d7d6f47d7fc.streamlock.net/canale51/canale51/playlist.m3u8
Reformed 21,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:reformedch/playlist.m3u8
RRI Net,http://36.89.47.217:11935/rrinet/live/index.m3u8
TEGAR TV,http://wms.klikhost.com/tegartv/live/playlist.m3u8
TRANS 7 HD,https://video.detik.com/trans7/smil:trans7.smil/playlist.m3u8
TRANS TV HD,https://video.detik.com/transtv/smil:transtv.smil/playlist.m3u8
TVIKIM,http://edge.vediostream.com/abr/tvikim/live/tvikim_480p/playlist.m3u8
TVKU,http://103.30.1.14:8080/hls/live.m3u8
TVRI,http://wpc.d1627.nucdn.net:80/80D1627/o-tvri/Content/HLS/Live/Channel(TVRINASIONAL)/Stream(03)/index.m3u8
TVRI DKI Jakarta,http://118.97.50.107/Content/HLS/Live/Channel(TVRIDKI)/Stream(03)/index.m3u8
TVRI Jakarta,http://wpc.d1627.nucdn.net:80/80D1627/o-tvri/Content/HLS/Live/Channel(TVRIDKI)/Stream(03)/index.m3u8
TVRI Jawa Barat,http://118.97.50.107/Content/HLS/Live/Channel(TVRIJABARBANDUNG)/index.m3u8#http://118.97.50.107/Content/HLS/Live/Channel(TVRIJABARBANDUNG)/Stream(03)/index.m3u8
TVRI Jawa Tengah,http://118.97.50.107/Content/HLS/Live/Channel(TVRIJATENGSEMARANG)/index.m3u8
TVRI Jawa Timur,http://118.97.50.107/Content/HLS/Live/Channel(TVRIJATIMSURABAYA)/index.m3u8
TVRI Kanal 3,http://wpc.d1627.nucdn.net:80/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI3)/Stream(03)/index.m3u8
TVRI Nasional,http://118.97.50.107/Content/HLS/Live/Channel(TVRINASIONAL)/Stream(04)/index.m3u8
TVRI Yogyakarta,http://118.97.50.107/Content/HLS/Live/Channel(TVRIYOGYAKARTA)/index.m3u8

越南,#genre#
越南人民报,http://27.118.16.98:1935/live/truyenhinhnhandan720/chunklist_w2006762604.m3u8
AnGiangTV,http://vietcago.net/vstv/angiangtv1.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8#http://vietcago.net/vstv/antv.m3u8#http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
BenTreTV,http://vietcago.net/vstv/bentretv.m3u8
BRT,http://113.163.216.23:1935/live/tv2.stream_480p/playlist.m3u8
Bến Tre,http://113.163.94.245/hls-live/livepkgr/_definst_/liveevent/thbt.m3u8
Cà Mau TV,http://tv.ctvcamau.vn/live/tv/tv.m3u8
Da Nang TV1,http://vietcago.net/vstv/danangtv1.m3u8#http://drtdnglive.e49a7c38.cdnviet.com/livedrt1/chunklist.m3u8
Da Nang TV2,http://drtdnglive.e49a7c38.cdnviet.com/livestream/chunklist.m3u8
HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/chunklist.m3u8#http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
Hà Nam,http://113.160.198.111/Medias/HaNam/Playlist.m3u8
KhanhHoaTV,http://vietcago.net/vstv/khanhhoatv.m3u8
KienGiangTV,http://tv.kgtv.vn/live/kgtv/kgtv.m3u8#http://vietcago.net/vstv/kiengiangtv.m3u8
KienGiangTV1,http://tv.kgtv.vn/live/kgtv1/kgtv1.m3u8#http://vietcago.net/vstv/kiengiangtv1.m3u8
ktv,http://210.245.20.94/hls/ktv1.m3u8
LA34 - Long An,http://113.161.229.13/hls-live/livepkgr/_definst_/liveevent/tv.m3u8
LongAnTV,http://vietcago.net/vstv/longantv.m3u8
PhuYenTV,http://vietcago.net/vstv/phuyentv.m3u8
PTP - Phú Yên,http://113.161.4.48:8080/phuyen/tv.m3u8
QRT,http://113.161.6.157:8081/hls-live/livepkgr/_definst_/liveevent/livestream.m3u8
QuangNamTV,http://vietcago.net/vstv/quangnamtv.m3u8
Quốc Hội,http://113.164.225.140:1935/live/quochoitvlive.stream_720p/playlist.m3u8
THGL,http://113.161.25.3:8134/hls/gialaitv/gialaitv.m3u8
THHN,http://113.160.198.111/Medias/HaNam/480P/playlist.m3u8
Tien Giang,http://thtg.vn:8001/thtg.m3u8
UNTV,https://untv.mmdlive.lldns.net/untv/97cc8d2c46bd43b78e0b112761ab71fe/chunklist_b1128000.m3u8
VITV,http://210.86.230.202:8134/hls-live/livepkgr/_definst_/liveevent/livestream.m3u8
Việt Mỹ TV,http://68.235.37.11:1935/vietmagazine/vietmagazine/playlist.m3u8

泰国,#genre#
33HD,http://1468481365.rsc.cdn77.org/LS-50041-SIN-19/tracks-v1a1/mono.m3u8
Channel 8 Thailand,http://usa.login.in.th:1935/ch8/ch8/playlist.m3u8
CTB,http://vip.login.in.th:1935/CTB/CTB/playlist.m3u8
lNBT 曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
MCOT 30,http://183.182.100.184/live/mcothd/playlist.m3u8
NBT Bangkok,http://live.prd.go.th:1935/live/ch1_L.sdp/playlist.m3u8
NBT Central,http://live.prd.go.th:1935/live/ch9_L.sdp/chunklist.m3u8
News 1,http://news1.live14.com/stream/news1.m3u8
PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
SEATV,http://203.189.147.211:1935/live/mp4:myStream_720p/playlist.m3u8
Smart SME Channel,https://ssme-zujawl.cdn.byteark.com/live/playlist_720p/index.m3u8
Suwannabhumi TV,http://203.146.129.233:1935/live/mp4:suwan/chunklist.m3u8
TGN,https://bozztv.com/36bay2/gin/giniko_tgntv_800kb_36bay2/tracks-v1a1/mono.m3u8
Thai PBS 3,https://thaipbs-live.cdn.byteark.com/live/playlist.m3u8#https://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8#https://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
Thai TV 3,https://ch3-33.cdn.byteark.com/live/playlist_720p/index.m3u8
Thai TV 7,https://bcovlive-a.akamaihd.net/44cc55c80fef46a8baa3a405433e63b8/ap-southeast-1/5282994675001/profile_4/chunklist.m3u8
Thairath TV 32,https://live.thairath.co.th/trtv2/playlist.m3u8#https://live.thairath.co.th/trtv2/playlist_720p/index.m3u8
TPTV,http://49.231.66.85:1935/live/tptv/playlist.m3u8
White Channel,http://symc-cdn.violin.co.th:1935/tndedge/whitechannel/chunklist.m3u8

新西兰,#genre#
Māori Television,https://bcsecurelivehls-i.akamaihd.net//hls/live/720612/1614493167001_1/master.m3u8#https://i.mjh.nz/nz/tv.13.m3u8
Parliament TV,https://i.mjh.nz/nz/tv.18.m3u8
Three,http://mediaworks-i.akamaihd.net/hls/live/220435/3812193411001/3news_live/master.m3u8
Te Reo,https://i.mjh.nz/nz/tv.20.m3u8
TVSN Shopping,https://i.mjh.nz/nz/tv.45.m3u8#https://tvsn-i.akamaihd.net/hls/live/261837/tvsn_nz/tvsn_nz_750.m3u8

澳大利亚,#genre#
ACCTV,https://i.mjh.nz/au/Melbourne/tv.acctv.m3u8
Australia Channel,https://austchannel-live.akamaized.net/hls/live/2002729/austchannel-news/master.m3u8
Bloomberg TV Australia,https://liveprodapnortheast.global.ssl.fastly.net/btv/desktop/aus_live.m3u8#https://liveprodapnortheast.global.ssl.fastly.net/oz1/Channel-OZTVqvs-AWS-tokyo-1/Source-OZTVqvs-1000-1_live.m3u8
Expo Channel,https://tvsn-i.akamaihd.net/hls/live/261837/expo/expo.m3u8
Fox Sports News,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master.m3u8
Racing.com,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/index.m3u8
Sky News Extra 1,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
Sky News Extra 2,https://skynewsau-live.akamaized.net/hls/live/2002690/skynewsau-extra2/master.m3u8
Sky News Extra 3,https://skynewsau-live.akamaized.net/hls/live/2002691/skynewsau-extra3/master.m3u8
Snowy Mountains TV,http://c.mjh.nz/snowy-mountains/

波兰,#genre#
Stars TV,http://starstv.live.e55-po.insyscd.net/starstvhd.smil/index.m3u8
TV Kujawy (Opt-1),http://stream.tvkujawy.pl:8080/live/broadcast.m3u8
TV Torun,http://217.173.176.107:1935/live/ngrp:tvk.stream_all/master.m3u8
TV Trwam,http://trwamtv.live.e55-po.insyscd.net/trwamtv.smil/playlist.m3u8

奥地利,#genre#
KRALHD,http://bqgsd19q.rocketcdn.com/kralpop_720/chunklist.m3u8

丹麦,#genre#
TV2 Bornholm,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
TV2 Fyn,http://cdn-lt-hls-vod.tv2fyn.dk/fhls/p/1966291/sp/196629100/serveFlavor/entryId/0_yct7rqn3/v/2/flavorId/0_h2wfmuqm/name/a.mp4/index.m3u8
TV2 Lorry,http://cdn-lt-hls-vod.tv2lorry.dk/fhls/p/2045321/sp/204532100/serveFlavor/entryId/0_0u9letdh/v/1/flavorId/0_p5f7q6yf/name/a.mp4/index.m3u8

比利时,#genre#
RTL-TVI,http://rtltvi-lh.akamaihd.net/i/TVI_1@319659/master.m3u8

瑞典,#genre#
Kanal 10,http://cdn-kanal10.crossnet.net:1935/kanal10/mp4:mpegts.stream/playlist.m3u8

瑞士,#genre#
Canal 9,https://livesd2.vedge.infomaniak.com/livecast/livehd/master.m3u8
Canal Alpha Jura,https://canalalphaju.vedge.infomaniak.com/livecast/canalalphaju/playlist.m3u8
Die Neue Zeit,https://www.onairport.live/die-neue-zeit-tv-live/livestream_high/playlist.m3u8
Dieu TV,https://katapy.hs.llnwd.net/dieutvwza1/DIEUTVLIVE/smil:dieutv.smil/playlist.m3u8
Kanal 9,https://livesd2.vedge.infomaniak.com/livecast/livesd2/master.m3u8
La Tele,https://latele.vedge.infomaniak.com/livecast/latele/chunklist.m3u8#https://livevideo.infomaniak.com/streaming/livecast/latele/playlist.m3u8
LFM TV,https://edge3.vedge.infomaniak.com/livecast/ik:lfmmd/playlist.m3u8
One TV,https://edge9.vedge.infomaniak.com/livecast/ik:onefmmd/chunklist.m3u8
QS24,http://62.113.221.4/tv2000plus-live/_definst_/mp4:quantisana/playlist.m3u8
Radio Pilatus TV,https://livevideo.infomaniak.com/streaming/livecast/rp_tv_1/playlist.m3u8
Rouge TV,https://rougetv.vedge.infomaniak.com/livecast/rougetv/playlist.m3u8
RTS Couleur 3,https://rtsc3video-lh.akamaihd.net/i/rtsc3video_ww@513975/master.m3u8
Tele M1,https://klive-a.akamaihd.net/dc-1/live/hls/p/1719221/e/1_ljzy3evp/sd/10000/t/nwOKUovT2mwnA8x_KnC4zg/index.m3u8#http://klive-a.akamaihd.net/dc-1/live/hls/p/1719221/e/1_ljzy3evp/sd/10000/t/nwOKUovT2mwnA8x_KnC4zg/index-s32.m3u8#http://klive-a.akamaihd.net/dc-1/live/hls/p/1719221/e/1_ljzy3evp/sd/10000/t/nwOKUovT2mwnA8x_KnC4zg/index-s32.m3u8
TeleBarn,https://cdnapi.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_0mc3z57p/format/applehttp/protocol/http/uiConfId/26605911/a.m3u8#https://klive-a.akamaihd.net/dc-1/live/hls/p/1719221/e/1_0mc3z57p/sd/10000/t/XTGwenpKUhx_fbVnsiu9MQ/master.m3u8#https://klive-a.akamaihd.net/dc-1/live/hls/p/1719221/e/1_0mc3z57p/t/gaudIWTPWrpJe6yJmHI9vA/index.m3u8
Telebasel HD,http://xapp510394368c1000199.f.l.z.lb.core-cdn.net/10096xtelebase/ios_500/master.m3u8
TeleBielingue,https://edge4.vedge.infomaniak.com/livecast/telebielinguech/chunklist.m3u8
TVM3,https://tvm3.vedge.infomaniak.com/livecast/tvm3/playlist.m3u8

捷克,#genre#
Retro (Opt-1),http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8

冰岛,#genre#
RUV,http://ruvruverl-live.hls.adaptive.level3.net/ruv/ruverl/index/stream4.m3u8

挪威,#genre#
Kanal 10,http://cdn-kanal10.crossnet.net/kanal10no/live1/playlist.m3u8
Stortinget,http://flash0.19333-live0.dna.qbrick.com:1935/19333-live0/push-stortinget_1/playlist.m3u8

芬兰,#genre#
YLE TV 1,http://yletvhdliveworld-lh.akamaihd.net/i/yletv1hdworld_1@187592/index_2764_av-p.m3u8
YLE TV 2,http://yletvhdliveworld-lh.akamaihd.net/i/yletv2hdworld_1@187593/index_2764_av-p.m3u8

以色列,#genre#
1,https://kanlivep2event-i.akamaihd.net/hls/live/747600/747600/master.m3u8
2,https://dvr.ch20-cdnwiz.com/mobilehls/dvr.m3u8
3,https://ihoplive-f.akamaihd.net/i/yeshuachai_tv@124973/index_2_av-p.m3u8
4,http://rtb-channel.glue.live/smil:rtb1/playlist_sleng.m3u8
ch 21 ערוץ הקניות,http://82.80.192.30/shoppingil_ShoppingIL21TVRepeat/_definst_/smil:ShoppingIL21TV.smil/playlist.m3u8
ch 23 החינוכית,https://kanlivep2event-i.akamaihd.net/hls/live/747600/747600/source1_2.5k/chunklist.m3u8
Channel 2 News,https://keshethlslive-lh.akamaihd.net/i/c2n_1@195269/master.m3u8
Hidabroot,https://stream5.shidur.net/htvlive2/_definst_/smil:live2.smil/chunklist.m3u8#https://stream71.shidur.net/htvlive2/_definst_/smil:live2.smil/playlist.m3u8#https://stream72.shidur.net/htvlive2/_definst_/smil:live2.smil/playlist.m3u8
Kabbalah for the People (Israel),https://edge1.il.kab.tv/rtplive/tv66-heb-high.stream/playlist.m3u8#https://edge2.uk.kab.tv/rtplive/tv66-heb-medium.stream/playlist.m3u8
Kan 11,https://kanlivep2event-i.akamaihd.net/hls/live/747610/747610/source1_2.5k/chunklist.m3u8
Makan 33 מכאן,https://kanlivep2event-i.akamaihd.net/hls/live/747613/747613/master.m3u8
Music 24,https://keshethlslive-lh.akamaihd.net/i/24live_1@195271/index_1400_av-b.m3u8
Ynet Live,https://ynet-lh.akamaihd.net/i/ynet_1@123290/master.m3u8
هلا تي في,https://gstream4.panet.co.il/edge/halaTV/chunks.m3u8

巴勒斯坦,#genre#
Ajyal TV,http://htvajyal.mada.ps:8888/ajyal/tracks-v1a1/mono.m3u8
Al Aqsa Channel,https://live-1.linuxway.info/aqsatv/live/tv/playlist.m3u8
Alfajer Tv HD 2,http://two.alfajertv.com:8081/AlfajertvHDTwo_web/web/playlist.m3u8
An-Najah Nbc,http://htvpalsat.mada.ps:8888/najah/index.m3u8?v=1559311573
Marah FM,http://vstream3.hadara.ps:8081/marahFM_web/web/playlist.m3u8
MusawaChannel,http://htvpalsat.mada.ps:8888/musawa/index.m3u8
Orient Radio + Palestine Mubasher,http://htvint.mada.ps:8889//orient/tracks-v1a1/mono.m3u8
Palestine Mubasher,http://htvpalsat.mada.ps:8888/PBCLive/tracks-v1a1/mono.m3u8
Palestine Satellite Channel,http://htvpalsat.mada.ps:8888/PBC/tracks-v1a1/mono.m3u8#https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/palestinian_satellite_channel/hls1/palestinian_satellite_channel.m3u8
Watan TV,http://51.15.246.58:8081/watantv_source2/live/playlist.m3u8

伊朗,#genre#
4U TV,http://live.4ulive.ir/
AFN TV,https://unirtmp.tulix.tv/tintv2/tintv2/playlist.m3u8
Al Alam,https://live2.alalamtv.net/live/Alalam/index.m3u8
Al Kawthar TV,http://178.252.143.156:1935/live/myStream/playlist.m3u8
Al Zahra TV,https://live.al-zahratv.com/live/playlist2/index.m3u8
All Sports,http://cdn1.live.irib.ir:1935/channel-live/smil:varzesh.smil/playlist.m3u8
Andisheh TV,https://livestream.5centscdn.com/cls090117/49ead3a7c6432c5358a086d078110c16.sdp/index.m3u8
AVA Family,http://51.210.199.5/hls/stream.m3u8
AVA Series,http://51.210.199.4/hls/stream.m3u8
Ayeneh TV,https://livestream.5centscdn.com/cls040318/b0d2763968fd0bdd2dc0d44ba2abf9ce.sdp/playlist.m3u8
Caltex TV,https://vid1.caltexmusic.com/hls/caltextv.m3u8
Canada Star TV,https://live.livestreamtv.ca/canadastartv/smil:canadastartv.smil/playlist.m3u8
Cine Film,https://bozztv.com/36bay2/gin/giniko_tvbox-cine-film_800kb_36bay2/tracks-v1a1/mono.m3u8
Cineseries,https://bozztv.com/36bay2/gin/giniko_tvbox-cine-series_800kb_36bay2/tracks-v1a1/mono.m3u8
EBC1 TV,https://vsn1-cdn-phx.icastcenter.com/EBC1/EBC1/playlist.m3u8
Ganje Hozoor,https://topfi.ios.internapcdn.net/topfi/live_1/Test/chunklist.m3u8
GEM Onyx,https://d2e40kvaojifd6.cloudfront.net/stream/onyx/playlist.m3u8
GEM TV,https://d2e40kvaojifd6.cloudfront.net/stream/gem_tv/playlist_1920x1080_4500k.m3u8
iFILM Arabic,https://live.presstv.com/ifilmlive/smil:ifilmar.smil/playlist.m3u8
iFILM English,https://live1.presstv.com/live/ifilmen.m3u8
iFILM Persian 1,https://live.presstv.com/ifilmlive/smil:ifilmtv.smil/playlist.m3u8
iFILM Persian 2,https://live1.presstv.com/live/ifilm2.m3u8
Imam Hussein TV 1,https://live.imamhossaintv.com/live/ih103/index.m3u8
INTV Simaye Azadi,https://sima-i.akamaihd.net/hls/live/624111/sima/index.m3u8
Iran International,https://live.playstop.me/LS-63503-4/index.m3u8
Iran-e Farda TV,https://bozztv.com/36bay2/gin/giniko_iranefardatv_900kb_36bay2/tracks-v1a1/mono.m3u8
IRIB Amoozesh,https://bozztv.com/36bay2/gin/giniko_iribamoozesh_800kb_36bay2/tracks-v1a1/mono.m3u8
IRIB NASIM,https://bozztv.com/36bay2/gin/giniko_iribnasim_900kb_36bay2/tracks-v1a1/mono.m3u8
IRIB OFOGH,https://bozztv.com/36bay2/gin/giniko_iribofogh_900kb_36bay2/tracks-v1a1/mono.m3u8
IRIB TV1,https://bozztv.com/36bay2/gin/giniko_irib1_900kb_36bay2/tracks-v1a1/mono.m3u8
IRIB TV2,https://bozztv.com/36bay2/gin/giniko_irib2_900kb_36bay2/tracks-v1a1/mono.m3u8
IRIB TV3,https://nrpus.bozztv.com/36bay2/gin/irib3-in/video.m3u8
IRIB TV4,https://bozztv.com/36bay2/gin/giniko_irib4_900kb_36bay2/tracks-v1a1/mono.m3u8
IRIB TV5,https://bozztv.com/36bay2/gin/giniko_irib5_900kb_36bay2/tracks-v1a1/mono.m3u8
ITN TV,https://2nbyjjx7y53k-hls-live.5centscdn.com/031820/ba22796be201dee03c46a9b0ada66145.sdp/playlist.m3u8
Kalemeh TV,https://live.kalemehtv.tv/live/ngrp:kalemeh_all/playlist.m3u8
Karbala Live 1,https://stream.alkafeel.net/live/alkafeel/rAa5PGot1/manifest.m3u8
Karbala Live 2,https://stream.alkafeel.net/live/alkafeel/rAa5PGot2/manifest.m3u8
Karbala Live 3,https://stream.alkafeel.net/live/alkafeel/rAa5PGot3/manifest.m3u8
Karbala Live 4,https://stream.alkafeel.net/live/alkafeel/rAa5PGot4/manifest.m3u8
Karbala Live 5,https://stream.alkafeel.net/live/alkafeel/rAa5PGot5/manifest.m3u8
Karbala Live 6,https://stream.alkafeel.net/live/alkafeel/rAa5PGot6/manifest.m3u8
Manoto,https://d2rwmwucnr0d10.cloudfront.net/live.m3u8
Mashhad Live 1 (Azadi),https://tv.razavi.ir/hls/azadi.m3u8
Mashhad Live 2 (Enghelab),https://tv.razavi.ir/hls/enghelab.m3u8
Mihan TV,https://iptv.mihantv.com/live/playlist1/index.m3u8
Mohabat TV,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8#https://5acf9f9415a10.streamlock.net:443/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
Navahang TV,http://163.172.134.85/hls/stream.m3u8
Omid Javedan,https://livestream.5centscdn.com/shaditv/23abe62a446fc05ce0a6c810f4045308.sdp/playlist.m3u8
Parnian TV,https://live2.parnian.tv/hls/live/play.m3u8
Pars TV,https://livestream.5centscdn.com/cls032817/18e2bf34e2035dbabf48ee2db66405ce.sdp/index.m3u8
Parsiland TV,http://vps.parsiland.net/hls/ParsiLand.m3u8
Payam Javan TV,https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/playlist.m3u8
Payvand TV,https://uni6rtmp.tulix.tv/ucur1/Payvand/playlist.m3u8
PBC Tapesh TV,http://iptv.tapesh.tv/tapesh/playlist.m3u8
Persian Bazar,https://stream.persiantv1.com/ptv1/playlist1/index.m3u8
Press TV,https://bozztv.com/36bay2/gin/giniko_presstv_900kb_36bay2/tracks-v1a1/mono.m3u8
Radio Farda,https://rfe-lh.akamaihd.net/i/rfe_tvmc1@383622/master.m3u8
Radio Javan TV,https://stream.rjtv.tv/live/smil:rjtv.smil/playlist.m3u8
Rangarang TV,https://iptv.rangarang.us/live/playlist.m3u8
Sahar Urdu,https://bozztv.com/36bay2/gin/giniko_saharurdu_800kb_36bay2/tracks-v1a1/mono.m3u8
SAT7 PARS,https://unirtmp.tulix.tv/sat7pars/satparslive-web.smil/playlist.m3u8
SAT7 TURK,https://unirtmp.tulix.tv/sat7turk/satturklive-web.smil/playlist.m3u8
TBN Nejat TV,https://api.new.livestream.com/accounts/27460990/events/8266913/live.m3u8
Tin TV,https://unirtmp.tulix.tv/tintv/tintv/chunklist.m3u8#https://unirtmp.tulix.tv/tintv/tintv/playlist.m3u8
VOA Persian,https://voa-lh.akamaihd.net/i/voapnn_7@72817/master.m3u8
YourTime TV,https://hls.yourtime.live/hls/stream.m3u8

伊拉克,#genre#
ABNsat,http://rtmp1.abnsat.com/hls/arabic.m3u8
Al Fallujah,https://player-api.new.livestream.com/accounts/4671269/events/4213685/live.m3u8
Al Hurra,https://mbnhls-lh.akamaihd.net/i/MBN_1@118619/master.m3u8
Al Hurra Iraq,https://mbningestworld-i.akamaihd.net/hls/live/644021/iraqworldsafe/master.m3u8
Al Iraqiya Al 3ama,http://cdn.catiacast.video/abr/8d2ffb0aba244e8d9101a9488a7daa05/playlist.m3u8
Al Iraqiya News,http://cdn.catiacast.video/abr/78054972db7708422595bc96c6e024ac/playlist.m3u8
Al Rafidain,https://cdg8.edge.technocdn.com/arrafidaintv/abr_live/playlist.m3u8
Al Rafidain HQ,http://149.202.79.190:8081/arrafidaintv/publish/playlist.m3u8
Al Rasheed,https://media1.livaat.com/AL-RASHEED-HD/index.m3u8
Al Sharqiya,http://ns8.indexforce.com:1935/home/mystream/playlist.m3u8
Al Sharqiya News,http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8
Amozhgary,http://82.212.74.100:8000/live/hls/8951.m3u8
Assyrian ANB,https://597f64b67707a.streamlock.net/anbsat.com/anb2/playlist.m3u8
Babylon TV,https://iqlivestream.com/babylontv/babylonlivestream.m3u8
Dijlah,https://ghaasiflu.online/Dijlah/index.m3u8#http://91.134.145.75:10001/Dijlah/tracks-v1a1/mono.m3u8
Dijlah Tarab,https://ghaasiflu.online/tarab/index.m3u8
Imam Hussein TV 1 Farsi,https://live.imamhossaintv.com/live/ih1.m3u8
Imam Hussein TV 2 Arabic,https://ar.imamhusseintv.com/live/ih201/index.m3u8#https://live.imamhossaintv.com/live/ih2.m3u8
Imam Hussein TV 3 English,https://live.imamhossaintv.com/live/ih3.m3u8
Imam Hussein TV 4 Urdu,https://live.imamhossaintv.com/live/ih4.m3u8#https://ur.imamhusseintv.com/live/ih4.m3u8
Kurd Channel,https://server5.ikomg.com/hls/kurd.m3u8
Kurdistan TV,https://5a3ed7a72ed4b.streamlock.net/live/SMIL:myStream.smil/chunklist.m3u8
Kurdsat,https://bozztv.com/36bay2/gin/giniko_kurdsat_700kb_36bay2/tracks-v1a1/mono.m3u8
MBC Iraq,https://shls-iraq-prod-dub.shahid.net/out/v1/c9bf1e87ea66478bb20bc5c93c9d41ea/index.m3u8
Rudaw TV,https://svs.itworkscdn.net/rudawlive/rudawlive.smil/playlist.m3u8
Türkmeneli,http://116.203.71.169/hls/stream1.m3u8
Zagros,https://5a3ed7a72ed4b.streamlock.net/zagrostv/SMIL:myStream.smil/playlist.m3u8

叙利亚,#genre#
alltv,http://185.96.70.242:1935/live/alltv/playlist.m3u8
Lana HD TV,https://stream.lanacanal.tv:5443/LiveApp/streams/369789291335520284765911.m3u8
Lana Plus TV,https://stream.lanacanal.tv:5443/LiveApp/streams/201553893335555441819965.m3u8
Noor Al-Sham,http://82.137.248.16:1935/Nour/stream10112020/playlist.m3u8
Sama TV,http://stream.sama-tv.net:8080/hls/samatv.m3u8
Spacetoon,https://shls-spacetoon-prod-dub.shahid.net/out/v1/6240b773a3f34cca95d119f9e76aec02/index.m3u8#https://streams.spacetoon.com/live/stchannel/smil:livesmil.smil/playlist.m3u8
Suboro TV,https://streaming.viewmedia.tv/viewsatstream12/viewsatstream12.smil/playlist.m3u8
Syria Drama,http://82.137.248.16:1935/Drama/stream10112020/playlist.m3u8
Syria Satellite Channel,http://82.137.248.16:1935/Sat/stream10112020/playlist.m3u8
Syria TV,https://svs.itworkscdn.net/syriatvlive/syriatv.smil/playlist.m3u8
Syrian Education TV,http://82.137.248.16:1935/SEdu/stream10112020/playlist.m3u8
Syrian News Channel,http://82.137.248.16:1935/Snews/stream10112020/playlist.m3u8#http://vod.alikhbaria.net:1935/Snews/stream10112020/playlist.m3u8
Ugarit TV,http://82.137.248.16:1935/Ugarit/stream10112020/playlist.m3u8

阿富汗,#genre#
Ariana News,https://d10rltuy0iweup.cloudfront.net/ATNNEWS/myStream/playlist.m3u8
Ariana TV,https://d10rltuy0iweup.cloudfront.net/ATNNAT/myStream/playlist.m3u8#https://d2g7v53450s2i2.cloudfront.net/ATNUS/myStream/playlist.m3u8
Kayhan TV,https://playout395.livestreamingcdn.com/live/Stream1/playlist.m3u8
RTA News,http://51.15.253.148/hls/stream.m3u8
Shamshad TV,https://54627d4fc5996.streamlock.net/shamshadtelevision/shamshadtelevision/playlist.m3u8
Tuti,https://rrsatrtmp.tulix.tv/livecdn827/myStream.sdp/playlist.m3u8

埃及,#genre#
Aghapy TV,https://5d12bc59c4748.streamlock.net/redirect/aghapy.tv/aghapy.smil?type=m3u8
Al Fath TV,https://svs.itworkscdn.net/alfatehlive/fatehtv/playlist.m3u8
Al Hayat,http://media.islamexplained.com:1935/live/_definst_mp4:ahme.stream_360p/playlist.m3u8
Al Sharq,https://mn-nl.mncdn.com/elsharq_live/live/playlist.m3u8
